194.61.9.36 - - [02/Nov/2023:12:02:23 +0100] "GET /wp-login.php?action=register HTTP/1.1" 404 218 "http://www.almhuette-raith.at/wp-login.php?action=register" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
194.61.9.36 - - [02/Nov/2023:12:02:40 +0100] "GET /apache-log/access.log HTTP/1.1" 200 1194592 "http://www.almhuette-raith.at/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
194.61.9.36 - - [02/Nov/2023:12:02:40 +0100] "GET /index.php?option=com_easyblog&view=dashboard&layout=write HTTP/1.1" 404 1397 "http://www.almhuette-raith.at/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
194.61.9.213 - - [02/Nov/2023:12:08:48 +0100] "GET /wp-login.php?action=register HTTP/1.1" 404 218 "http://www.almhuette-raith.at/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
194.61.9.213 - - [02/Nov/2023:12:08:48 +0100] "GET /wp-login.php?action=register HTTP/1.1" 404 218 "http://www.almhuette-raith.at/wp-login.php?action=register" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
194.61.9.213 - - [02/Nov/2023:12:08:57 +0100] "GET /apache-log/access.log HTTP/1.1" 200 1407912 "http://www.almhuette-raith.at/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36" "-"
194.61.9.213 - - [02/Nov/2023:12:09:25 +0100] "GET /index.php?option=com_easyblog&view=dashboard&layout=write HTTP/1.1" 404 1397 "http://www.almhuette-raith.at/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
194.61.9.213 - - [02/Nov/2023:12:12:03 +0100] "GET /apache-log/access.log HTTP/1.1" 200 1587624 "http://www.almhuette-raith.at/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:28:59 +0100] "GET / HTTP/1.1" 200 10439 "-" "python-requests/2.26.0" "-"
104.237.141.212 - - [02/Nov/2023:12:29:00 +0100] "GET / HTTP/1.1" 200 10439 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:00 +0100] "GET /modules/mod_bowslideshow/tmpl/css/bowslideshow.css HTTP/1.1" 200 1725 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:00 +0100] "GET /templates/jp_hotel/css/menu.css HTTP/1.1" 200 1457 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /templates/jp_hotel/css/suckerfish.css HTTP/1.1" 200 3465 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /templates/_system/css/general.css HTTP/1.1" 404 239 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /templates/jp_hotel/css/template.css HTTP/1.1" 200 10004 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /media/system/js/caption.js HTTP/1.1" 200 1963 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /templates/jp_hotel/css/layout.css HTTP/1.1" 200 1801 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /templates/jp_hotel/js/moomenu.js HTTP/1.1" 200 4890 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /media/system/js/mootools.js HTTP/1.1" 200 74434 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /modules/mod_bowslideshow/tmpl/js/sliderman.1.3.0.js HTTP/1.1" 200 33472 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
104.237.141.212 - - [02/Nov/2023:12:29:01 +0100] "GET /templates/_system/css/general.css HTTP/1.1" 404 239 "http://almhuette-raith.at/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/96.0.4664.45 Safari/537.36" "-"
